,original,synonyms
0,ebony,jet
1,ebony,raven
0,ebullience,buoyancy
1,ebullience,elation
0,ebulliency,effusiveness
1,ebulliency,exuberance
0,ebullient,agitated
1,ebullient,brash
0,ebullition,bubbles
1,ebullition,ferment
0,ecclesiarch,Holy Mother
1,ecclesiarch,abbess
0,ecclesiast,bishop
1,ecclesiast,chaplain
0,ecdysiast,bump-and-grinder
1,ecdysiast,burlesque queen
0,echelon,degree
1,echelon,file
0,echinate,barbed
1,echinate,briery
0,echoic,imitative
1,echoic,onomatopoeic
0,eclair,bread
1,eclair,doughnut
0,ecology,conservation
1,ecology,preservation
0,economist,business analyst
1,economist,financial expert
0,economy,recession
1,economy,abridgement
0,ecosystem,environs
1,ecosystem,ecological community
0,ectopic,deranged
1,ectopic,luxated
0,ectype,image
1,ectype,model
0,edacity,hunger
1,edacity,voracity
0,edentate,aardvark
1,edentate,anteater
0,edentulate,flat
1,edentulate,blunt
0,edgeless,dull
1,edgeless,dulled
0,edger,Weed Eater™
1,edger,weed cutter
0,edict,commandment
1,edict,decree
0,edification,betterment
1,edification,elevation
0,edit,adapt
1,edit,alter
0,edition,copy
1,edition,program
0,editor,copyholder
1,editor,copyreader
0,editorial,article
1,editorial,critique
0,educate,cultivate
1,educate,develop
0,education,culture
1,education,discipline
0,educationist,instructor
1,educationist,lecturer
0,educator,educationist
1,educator,instructor
0,edulcorate,bathe
1,edulcorate,brush
0,efface,blue pencil
1,efface,cancel
0,effect,aftermath
1,effect,consequence
0,effectuality,capability
1,effectuality,cogency
0,effectuation,accomplishment
1,effectuation,achievement
0,effeminacy,femaleness
1,effeminacy,feminineness
0,effeminization,sterilization
1,effeminization,altering
0,efferent,deviating
1,efferent,diffusive
0,effervesce,bubble
1,effervesce,foam
0,effervescence,bubbles
1,effervescence,ebullition
0,effervescent,airy
1,effervescent,bouncy
0,effeteness,debility
1,effeteness,decrepitude
0,efficacy,adequacy
1,efficacy,competence
0,efficiency,ability
1,efficiency,adaptability
0,efficient,able
1,efficient,active
0,effloresce,blossom
1,effloresce,burgeon
0,efflorescence,anthesis
1,efflorescence,developing
0,efflorescent,appearing
1,efflorescent,budding
0,effluence,discharge
1,effluence,emanation
0,effluent,sewerage
1,effluent,bilge
0,effluvium,exhalation
1,effluvium,exhaust
0,efflux,discharge
1,efflux,effluence
0,effort,achievement
1,effort,attempt
0,effrontery,arrogance
1,effrontery,assurance
0,effulgence,blaze
1,effulgence,brilliance
0,effulgent,beaming
1,effulgent,blazing
0,effusion,address
1,effusion,diffusion
0,egalitarianism,equality
1,egalitarianism,freedom
0,egesta,droppings
1,egesta,dung
0,egg,bud
1,egg,cackle
0,egghead,bluestocking
1,egghead,bookworm
0,ego,character
1,ego,psyche
0,egocentricity,egocentrism
1,egocentricity,egomania
0,egocentrism,egomania
1,egocentrism,narcissism
0,egoism,arrogance
1,egoism,assurance
0,egoist,boaster
1,egoist,braggart
0,egomania,arrogance
1,egomania,conceit
0,egotism,arrogance
1,egotism,narcissism
0,egression,escape
1,egression,evacuation
0,eidolon,apparition
1,eidolon,bogeyman
0,ejaculation,climax
1,ejaculation,copulation
0,ejaculatory,lingual
1,ejaculatory,sonant
0,eject,banish
1,eject,bounce
0,ejecta,dung
1,ejecta,excrement
0,ejection,banishment
1,ejection,elimination
0,ejectment,dismissal
1,ejectment,dispossession
0,elaborate,busy
1,elaborate,complicated
0,elaboration,amplification
1,elaboration,comment
0,elapse,expire
1,elapse,pass by
0,elasticity,adaptability
1,elasticity,flexibility
0,elate,exhilarate
1,elate,cheer
0,elation,bliss
1,elation,ecstasy
0,elbowchair,recliner
1,elbowchair,Morris chair
0,elbowroom,amount
1,elbowroom,breadth
0,eld,past
1,eld,
0,elder,older
1,elder,ancient
0,elderliness,agedness
1,elderliness,aging
0,elect,accept
1,elect,admit
0,election,appointment
1,election,ballot
0,electioneer,barnstorm
1,electioneer,lobby
0,electricity,heat
1,electricity,service
0,electrification,elation
1,electrification,euphoria
0,electrocution,beheading
1,electrocution,crucifixion
0,electrocutioner,firing squad
1,electrocutioner,garroter
0,electrode,plate
1,electrode,wire
0,electrolyze,determine
1,electrolyze,dissect
0,electron,heat
1,electron,service
0,electrotherapy,ECT
1,electrotherapy,EST
0,elegance,charm
1,elegance,delicacy
0,elegancy,class
1,elegancy,distinction
0,elegy,knell
1,elegy,lament
0,elephantine,behemothic
1,elephantine,big
0,elevate,heighten
1,elevate,raise
0,elevator,escalator
1,elevator,conveyor
0,elfin,delicate
1,elfin,devilish
0,elicit,bring out
1,elicit,evoke
0,elicitation,excerpt
1,elicitation,juice
0,eligibility,qualification
1,eligibility,ability
0,eliminate,cancel
1,eliminate,defeat
0,elimination,destruction
1,elimination,eradication
0,eliminator,butcher
1,eliminator,dropper
0,eliminatory,aperient
1,eliminatory,cathartic
0,elision,decrease
1,elision,deflation
0,ell,addendum
1,ell,appendix
0,ellipse,arc
1,ellipse,arch
0,ellipsis,adumbration
1,ellipsis,allegory
0,elocution,declamation
1,elocution,delivery
0,elocutionist,anthology
1,elocutionist,bookworm
0,elongate,draw out
1,elongate,lengthen
0,elongation,continuation
1,elongation,expansion
0,elope,run off
1,elope,abscond
0,elopement,breakout
1,elopement,departure
0,eloquence,expressiveness
1,eloquence,fervor
0,elucidate,clear up
1,elucidate,decode
0,elucidation,clarification
1,elucidation,commentary
0,elucidatory,analytical
1,elucidatory,informative
0,elude,baffle
1,elude,confound
0,elusion,evasion
1,elusion,prevention
0,elusory,ambiguous
1,elusory,fleeting
0,emaciate,mash
1,emaciate,permeate
0,emaciation,anorexia
1,emaciation,atrophy
0,emanate,arise
1,emanate,derive
0,emanation,beginning
1,emanation,derivation
0,emancipate,liberate
1,emancipate,loosen
0,emancipation,independence
1,emancipation,liberation
0,emancipator,deliverer
1,emancipator,redeemer
0,emasculate,vitiate
1,emasculate,alter
0,emasculation,mutilation
1,emasculation,sterilization
0,embalm,mummify
1,embalm,anoint
0,embankment,hill
1,embankment,bank
0,embargo,ban
1,embargo,restraint
0,embark,commence
1,embark,enter
0,embarkation,escape
1,embarkation,evacuation
0,embarkment,berth
1,embarkment,harbor
0,embarrass,agitate
1,embarrass,annoy
0,embassy,commission
1,embassy,consulate
0,embattle,arm
1,embattle,array
0,ember,ash
1,ember,cinder
0,embezzle,appropriate
1,embezzle,filch
0,embezzlement,fraud
1,embezzlement,larceny
0,embezzler,bandit
1,embezzler,burglar
0,embitter,aggravate
1,embitter,annoy
0,embitterment,acrimony
1,embitterment,anger
0,emblaze,adorn
1,emblaze,bedeck
0,emblazon,decorate
1,emblazon,embellish
0,emblazonry,blazonry
1,emblazonry,coat
0,emblem,badge
1,emblem,banner
0,embody,demonstrate
1,embody,epitomize
0,embolden,buoy
1,embolden,energize
0,embolism,coagulum
1,embolism,crassamentum
0,embosom,embrace
1,embosom,enclose
0,emboss,adorn
1,emboss,decorate
0,embrace,grasp
1,embrace,clasp
0,embrangle,ensnare
1,embrangle,entangle
0,embrasure,incision
1,embrasure,indentation
0,embrocate,bless
1,embrocate,consecrate
0,embrocation,lotion
1,embrocation,ointment
0,embroider,bedeck
1,embroider,decorate
0,embroidery,brocade
1,embroidery,decoration
0,embroil,enmesh
1,embroil,ensnare
0,embroilment,altercation
1,embroilment,argument
0,embryo,egg
1,embryo,nucleus
0,embryology,analysis
1,embryology,biology
0,embus,catch
1,embus,climb on
0,emcee,anchor
1,emcee,entertainer
0,emeer,archduke
1,emeer,emir
0,emendate,amend
1,emendate,better
0,emendation,change
1,emendation,correction
0,emerald,beryl
1,emerald,forest
0,emerge,appear
1,emerge,arrive
0,emergence,development
1,emergence,evolution
0,emergency,accident
1,emergency,crunch
0,emergent,appearing
1,emergent,budding
0,emigrate,depart
1,emigrate,migrate
0,emigration,colonization
1,emigration,crossing
0,eminence,greatness
1,eminence,prestige
0,eminency,celebrity
1,eminency,distinction
0,eminent,big-name
1,eminent,distinguished
0,emission,discharge
1,emission,radiation
0,emollient,demulcent
1,emollient,healing
0,emote,act
1,emote,dramatize
0,emotion,affection
1,emotion,anger
0,emotionalism,attitude
1,emotionalism,bias
0,emotionality,affectability
1,emotionality,flexibility
0,emperor,czar
1,emperor,dictator
0,emphasis,attention
1,emphasis,insistence
0,empire,authority
1,empire,command
0,empiricism,experimentation
1,empiricism,experientialism
0,emplace,arrange
1,emplace,install
0,emplacement,location
1,emplacement,place
0,emplane,catch
1,emplane,climb on
0,employ,apply
1,employ,engage
0,employee,agent
1,employee,attendant
0,employer,boss
1,employer,company
0,employment,business
1,employment,contracting
0,empoison,contaminate
1,empoison,envenom
0,emporium,bazaar
1,emporium,boutique
0,empower,allow
1,empower,entitle
0,empowerment,approval
1,empowerment,assent
0,empress,princess
1,empress,queen
0,emprise,endeavor
1,emprise,enterprise
0,emptor,client
1,emptor,consumer
0,emulate,follow suit
1,emulate,imitate
0,emulation,simulation
1,emulation,copying
0,emulsion,jelly
1,emulsion,ointment
0,enabler,facilitator
1,enabler,arranger
0,enact,achieve
1,enact,execute
0,enactment,achievement
1,enactment,acting
0,enamelware,ceramic
1,enamelware,ceramics
0,enamor,bewitch
1,enamor,enchant
0,encampment,campground
1,encampment,campsite
0,encapsulate,box
1,encapsulate,cover
0,encase,attach
1,encase,connect
0,encephalitis,African sleeping sickness
1,encephalitis,catalepsy
0,encephalogram,Roentgen rays
1,encephalogram,Röntgen rays
0,encephalon,head
1,encephalon,intellect
0,enchain,attach
1,enchain,connect
0,enchanter,conjurer
1,enchanter,magician
0,enchantment,charm
1,enchantment,magic
0,enchantress,charmer
1,enchantress,diviner
0,enchase,chisel
1,enchase,embed
0,enchiridion,catalog
1,enchiridion,clue
0,encircle,enclose
1,encircle,encompass
0,encirclement,barricade
1,encirclement,closure
0,enclosure,cage
1,enclosure,courtyard
0,encode,cipher
1,encode,conceal
0,encomium,accolade
1,encomium,commendation
0,encompass,beset
1,encompass,circle
0,encompassment,neighboring
1,encompassment,enclosing
0,encounter,interview
1,encounter,meeting
0,encourager,administrator
1,encourager,architect
0,encrust,blacken
1,encrust,smear
0,encrypt,encipher
1,encrypt,cipher
0,encumbrance,albatross
1,encumbrance,cross
0,encyclopedia,almanac
1,encyclopedia,compilation
0,end,deadline
1,end,edge
0,endanger,expose
1,endanger,imperil
0,endearment,affection
1,endearment,fondness
0,endeavor,aim
1,endeavor,effort
0,ender,antipodal
1,ender,closing
0,endless,boundless
1,endless,ceaseless
0,endorse,advocate
1,endorse,affirm
0,endorsement,advocacy
1,endorsement,affirmation
0,endorser,advocate
1,endorser,ally
0,endow,bestow
1,endow,donate
0,endowment,bequest
1,endowment,donation
0,endpiece,support
1,endpiece,arch end
0,endurance,ability
1,endurance,capacity
0,endure,brave
1,endure,encounter
0,enemy,adversary
1,enemy,agent
0,energy,efficiency
1,energy,intensity
0,enervate,debilitate
1,enervate,devitalize
0,enervation,attenuation
1,enervation,debility
0,enfetter,attach
1,enfetter,connect
0,enfoldment,embrace
1,enfoldment,hug
0,enforcer,butcher
1,enforcer,dropper
0,enfranchise,emancipate
1,enfranchise,empower
0,enfranchisement,independence
1,enfranchisement,liberation
0,engage,employ
1,engage,enlist
0,engagement,commitment
1,engagement,obligation
0,engender,arouse
1,engender,beget
0,engine,appliance
1,engine,diesel
0,engineer,architect
1,engineer,builder
0,engineering,construction
1,engineering,manufacturing
0,engird,band
1,engird,begird
0,englut,down
1,englut,engorge
0,engorgement,deluge
1,engorgement,flash flood
0,engraft,diffuse
1,engraft,disseminate
0,engross,bewitch
1,engross,captivate
0,engulf,bury
1,engulf,consume
0,enhance,add to
1,enhance,appreciate
0,enjoin,admonish
1,enjoin,adjure
0,enjoinder,confrontation
1,enjoinder,contempt
0,enjoy,appreciate
1,enjoy,like
0,enjoyableness,affability
1,enjoyableness,agreeableness
0,enlace,fuse
1,enlace,intertwine
0,enlargement,augmentation
1,enlargement,growth
0,enlist,admit
1,enlist,appoint
0,enmity,acrimony
1,enmity,alienation
0,ennui,apathy
1,ennui,languor
0,enormity,depravity
1,enormity,horror
0,enounce,articulate
1,enounce,enunciate
0,enplane,ascend
1,enplane,board
0,enquire,analyze
1,enquire,check
0,enrage,anger
1,enrage,exasperate
0,enrapture,beguile
1,enrapture,bewitch
0,enrobe,dress
1,enrobe,put on
0,enroll,accept
1,enroll,admit
0,enrollment,admission
1,enrollment,enlistment
0,enroot,advance
1,enroot,establish
0,ensample,archetype
1,ensample,chart
0,ensconce,situate
1,ensconce,stash
0,enshrinement,altar
1,enshrinement,chapel
0,enshroud,cloak
1,enshroud,conceal
0,ensign,banner
1,ensign,colors
0,ensilage,fodder
1,ensilage,silage
0,enslavement,servitude
1,enslavement,slavery
0,ensue,arise
1,ensue,befall
0,entail,bring about
1,entail,call for
0,entailment,consequence
1,entailment,ramification
0,entangle,complicate
1,entangle,confuse
0,entente,accord
1,entente,arrangement
0,enter,arrive
1,enter,come in
0,enteralgia,bellyache
1,enteralgia,gripe
0,enteron,begin
1,enteron,enter upon
0,enterprise,activity
1,enterprise,business
0,entertainer,artist
1,entertainer,player
0,entertainment,ball
1,entertainment,bash
0,enthrall,beguile
1,enthrall,bewitch
0,enthrone,inaugurate
1,enthrone,induct
0,enthuse,fondle
1,enthuse,gush
0,enthusiasm,ardor
1,enthusiasm,devotion
0,entice,attract
1,entice,beguile
0,enticement,bait
1,enticement,come-on
0,enticer,allurer
1,enticer,charmer
0,entirety,absoluteness
1,entirety,aggregate
0,entity,body
1,entity,individual
0,entomb,embalm
1,entomb,enshrine
0,entombment,funeral
1,entombment,interment
0,entourage,retinue
1,entourage,associates
0,entozoa,maggot
1,entozoa,worm
0,entozoon,maggot
1,entozoon,worm
0,entrail,insides
1,entrail,bowels
0,entrammel,choke
1,entrammel,congest
0,entrance,access
1,entrance,avenue
0,entrap,enmesh
1,entrap,ensnare
0,entrapment,embranglement
1,entrapment,embroilment
0,entreat,ask
1,entreat,beg
0,entreaty,appeal
1,entreaty,application
0,entrepot,cache
1,entrepot,depot
0,entrepreneurship,enterprise
1,entrepreneurship,
0,entropy,breakup
1,entropy,collapse
0,entry,access
1,entry,entrance
0,entwine,coil
1,entwine,enmesh
0,enucleate,amplify
1,enucleate,elucidate
0,enucleation,account
1,enucleation,analysis
0,enumerate,calculate
1,enumerate,itemize
0,enumeration,catalog
1,enumeration,list
0,enunciation,articulation
1,enunciation,elocution
0,envenom,acerbate
1,envenom,alienate
0,environ,circumscribe
1,environ,encircle
0,environment,climate
1,environment,habitat
0,envision,anticipate
1,envision,conceive
0,envoy,delegate
1,envoy,diplomat
0,envy,begrudging
1,envy,bitterness
0,enzyme,impetus
1,enzyme,incentive
0,eolith,relic
1,eolith,skeleton
0,eon,aeon
1,eon,ages
0,epaulet,Hershey bar
1,epaulet,hash mark
0,ephemera,caller
1,ephemera,client
0,ephemerality,conciseness
1,ephemerality,concision
0,epic,legend
1,epic,narrative
0,epicure,connoisseur
1,epicure,epicurean
0,epidemiology,hygiene
1,epidemiology,hygienics
0,epigastrium,abdomen
1,epigastrium,belly
0,epigram,aphorism
1,epigram,joke
0,epigraph,elegy
1,epigraph,eulogy
0,epilepsy,contraction
1,epilepsy,cramp
0,epilogue,afterword
1,epilogue,coda
0,epiphyte,aerophyte
1,epiphyte,epiphytic plant
0,episcopacy,diocese
1,episcopacy,episcopate
0,episode,chapter
1,episode,event
0,epistle,card
1,epistle,communication
0,epistler,contributor
1,epistler,journalist
0,epistoler,letter writer
1,epistoler,correspondent
0,epitaph,elegy
1,epitaph,eulogy
0,epithet,appellation
1,epithet,description
0,epoch,age
1,epoch,date
0,epode,ballad
1,epode,composition
0,eponym,brand
1,eponym,flag
0,equability,aplomb
1,equability,calmness
0,equableness,conformity
1,equableness,equality
0,equalitarianism,equality
1,equalitarianism,freedom
0,equality,civil rights
1,equality,coordination
0,equalization,balance
1,equalization,ballast
0,equalizer,cannon
1,equalizer,handgun
0,equanimity,aplomb
1,equanimity,calmness
0,equation,comparison
1,equation,equalization
0,equator,equinoctial
1,equator,equinoctial circle
0,equidistance,heart
1,equidistance,hub
0,equilibrium,calmness
1,equilibrium,composure
0,equine,horse
1,equine,roan
0,equip,adorn
1,equip,arm
0,equipage,equipment
1,equipage,gear
0,equipment,apparatus
1,equipment,furnishings
0,equipoise,counterbalance
1,equipoise,counterpoise
0,equipollent,commensurate
1,equipollent,equal
0,equiponderate,amount to
1,equiponderate,break even
0,equitableness,equity
1,equitableness,fair-mindedness
0,equitation,equestrian skill
1,equitation,
0,equity,fairness
1,equity,disinterestedness
0,equivalence,agreement
1,equivalence,alikeness
0,equivalency,alikeness
1,equivalency,equality
0,equivalent,commensurate
1,equivalent,comparable
0,equivocacy,doubt
1,equivocacy,uncertainty
0,equivocality,ambiguous statement
1,equivocality,ambiguousness
0,equivocate,cavil
1,equivocate,dodge
0,equivocator,cheat
1,equivocator,con artist
0,equivoque,ambiguous statement
1,equivoque,ambiguousness
0,era,age
1,era,cycle
0,eradicate,abolish
1,eradicate,annihilate
0,eradication,destruction
1,eradication,elimination
0,eradicator,bomber
1,eradicator,Cancer
0,erase,abolish
1,erase,delete
0,erasure,deletion
1,erasure,eradication
0,erectile,cocked
1,erectile,elevated
0,erection,adjustment
1,erection,attachment
0,erector,assembler
1,erector,constructor
0,erewhile,already
1,erewhile,earlier
0,erode,corrode
1,erode,destroy
0,erosion,corrosion
1,erosion,decrease
0,erotica,smut
1,erotica,dirt
0,erotism,amativeness
1,erotism,amorousness
0,err,misbehave
1,err,miscalculate
0,errancy,frailty
1,errancy,unreliability
0,errand,assignment
1,errand,charge
0,erratum,error
1,erratum,mistake
0,error,blunder
1,error,failure
0,errorless,correct
1,errorless,exact
0,erubescent,blooming
1,erubescent,cerise
0,eruct,belch
1,eruct,burp
0,erudition,refinement
1,erudition,bookishness
0,eruption,blast
1,eruption,breakout
0,eruptive,fiery
1,eruptive,frenzied
0,erythrocyte,red blood cell
1,erythrocyte,white blood cell
0,escalade,ascend
1,escalade,clamber
0,escalator,moving stairway
1,escalator,people mover
0,escape,breakout
1,escape,departure
0,escapement,breakout
1,escapement,decampment
0,escaper,criminal
1,escaper,defector
0,escarpment,cliff
1,escarpment,hill
0,eschew,abandon
1,eschew,avoid
0,eschewal,abandonment
1,eschewal,abstinence
0,escort,attendant
1,escort,bodyguard
